@LastModified,@Name,@Path,Task.@version,Task.@xmlns:ns0,Task.Actions.@Context,Task.Actions.ComHandler.ClassId,Task.Actions.ComHandler.Data,Task.Actions.Exec,Task.Actions.Exec.@id,Task.Actions.Exec.Arguments,Task.Actions.Exec.Command,Task.Actions.Exec.WorkingDirectory,Task.Principals.Principal.@id,Task.Principals.Principal.GroupId,Task.Principals.Principal.LogonType,Task.Principals.Principal.RunLevel,Task.Principals.Principal.UserId,Task.RegistrationInfo.Author,Task.RegistrationInfo.Date,Task.RegistrationInfo.Description,Task.RegistrationInfo.SecurityDescriptor,Task.RegistrationInfo.Source,Task.RegistrationInfo.URI,Task.RegistrationInfo.Version,Task.Settings.AllowHardTerminate,Task.Settings.AllowStartOnDemand,Task.Settings.DisallowStartIfOnBatteries,Task.Settings.DisallowStartOnRemoteAppSession,Task.Settings.Enabled,Task.Settings.ExecutionTimeLimit,Task.Settings.Hidden,Task.Settings.IdleSettings.Duration,Task.Settings.IdleSettings.RestartOnIdle,Task.Settings.IdleSettings.StopOnIdleEnd,Task.Settings.IdleSettings.WaitTimeout,Task.Settings.MaintenanceSettings.Deadline,Task.Settings.MaintenanceSettings.Exclusive,Task.Settings.MaintenanceSettings.Period,Task.Settings.MultipleInstancesPolicy,Task.Settings.Priority,Task.Settings.RestartOnFailure.Count,Task.Settings.RestartOnFailure.Interval,Task.Settings.RunOnlyIfIdle,Task.Settings.RunOnlyIfNetworkAvailable,Task.Settings.StartWhenAvailable,Task.Settings.StopIfGoingOnBatteries,Task.Settings.UseUnifiedSchedulingEngine,Task.Settings.WakeToRun,Task.Triggers,Task.Triggers.BootTrigger,Task.Triggers.BootTrigger.@id,Task.Triggers.BootTrigger.Delay,Task.Triggers.BootTrigger.Enabled,Task.Triggers.BootTrigger.EndBoundary,Task.Triggers.BootTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger,Task.Triggers.CalendarTrigger.@id,Task.Triggers.CalendarTrigger.Enabled,Task.Triggers.CalendarTrigger.EndBoundary,Task.Triggers.CalendarTrigger.RandomDelay,Task.Triggers.CalendarTrigger.Repetition.Duration,Task.Triggers.CalendarTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger.Repetition.StopAtDurationEnd,Task.Triggers.CalendarTrigger.ScheduleByDay.DaysInterval,Task.Triggers.CalendarTrigger.ScheduleByMonth.DaysOfMonth.Day,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.April,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.August,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.December,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.February,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.January,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.July,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.June,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.March,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.May,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.November,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.October,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.September,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Friday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Monday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Saturday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Sunday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Thursday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Tuesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Wednesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.WeeksInterval,Task.Triggers.CalendarTrigger.StartBoundary,Task.Triggers.EventTrigger,Task.Triggers.EventTrigger.@id,Task.Triggers.EventTrigger.Delay,Task.Triggers.EventTrigger.Enabled,Task.Triggers.EventTrigger.ExecutionTimeLimit,Task.Triggers.EventTrigger.Repetition.Duration,Task.Triggers.EventTrigger.Repetition.Interval,Task.Triggers.EventTrigger.StartBoundary,Task.Triggers.EventTrigger.Subscription,Task.Triggers.IdleTrigger,Task.Triggers.IdleTrigger.@id,Task.Triggers.IdleTrigger.Enabled,Task.Triggers.IdleTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger,Task.Triggers.LogonTrigger.@id,Task.Triggers.LogonTrigger.Delay,Task.Triggers.LogonTrigger.Enabled,Task.Triggers.LogonTrigger.EndBoundary,Task.Triggers.LogonTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger.Repetition.Interval,Task.Triggers.LogonTrigger.Repetition.StopAtDurationEnd,Task.Triggers.LogonTrigger.StartBoundary,Task.Triggers.LogonTrigger.UserId,Task.Triggers.RegistrationTrigger,Task.Triggers.RegistrationTrigger.Delay,Task.Triggers.SessionStateChangeTrigger,Task.Triggers.SessionStateChangeTrigger.@id,Task.Triggers.SessionStateChangeTrigger.Delay,Task.Triggers.SessionStateChangeTrigger.Enabled,Task.Triggers.SessionStateChangeTrigger.ExecutionTimeLimit,Task.Triggers.SessionStateChangeTrigger.StateChange,Task.Triggers.TimeTrigger,Task.Triggers.TimeTrigger.@id,Task.Triggers.TimeTrigger.Enabled,Task.Triggers.TimeTrigger.RandomDelay,Task.Triggers.TimeTrigger.Repetition.Interval,Task.Triggers.TimeTrigger.Repetition.StopAtDurationEnd,Task.Triggers.TimeTrigger.StartBoundary,Task.Triggers.WnfStateChangeTrigger,Task.Triggers.WnfStateChangeTrigger.@id,Task.Triggers.WnfStateChangeTrigger.Data,Task.Triggers.WnfStateChangeTrigger.DataOffset,Task.Triggers.WnfStateChangeTrigger.Delay,Task.Triggers.WnfStateChangeTrigger.Enabled,Task.Triggers.WnfStateChangeTrigger.StateName
2023-03-06 21:17:20,Synchronize Language Settings,C:\Windows\System32\Tasks\Microsoft\Windows\International\Synchronize Language Settings,,http://schemas.microsoft.com/windows/2004/02/mit/task,InteractiveUsers,{10D62541-90D0-42FE-848C-0DBC1AC42EDA},SyncFromCloud,,,,,,InteractiveUsers,S-1-5-4,,,,"$(@%systemRoot%\System32\CoreGlobConfig.Dll,-600)",,"$(@%systemRoot%\System32\CoreGlobConfig.Dll,-602)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;IU),"$(@%systemRoot%\System32\CoreGlobConfig.Dll,-601)",\Microsoft\Windows\International\Synchronize Language Settings,,,,false,,,PT10M,,,false,false,,,,,Parallel,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT30S,,,,P1DT2H47M,,,,,,,,,,,,,,,,,,,,,,,,,7518BCA32A028903
2023-03-06 21:17:21,La57Cleanup,C:\Windows\System32\Tasks\Microsoft\Windows\Kernel\La57Cleanup,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%windir%\system32\la57setup.exe,,LocalSystem,,,,S-1-5-18,"$(@%systemRoot%\system32\la57setup.exe,-201)",,"$(@%systemRoot%\system32\la57setup.exe,-202)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),"$(@%systemRoot%\system32\la57setup.exe,-200)",\Microsoft\Windows\Kernel\La57Cleanup,1.0,,,true,,,PT5M,,,false,true,,P14D,,P7D,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,Installation,C:\Windows\System32\Tasks\Microsoft\Windows\LanguageComponentsInstaller\Installation,,http://schemas.microsoft.com/windows/2004/02/mit/task,Interactive Users,{6F58F65F-EC0E-4ACA-99FE-FC5A1A25E4BE},Install $(Arg0),,,,,,Interactive Users,S-1-5-4,,,,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-600)",,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-602)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;IU),"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-601)",\Microsoft\Windows\LanguageComponentsInstaller\Installation,,,,true,,,PT1H,,,false,true,,,,,IgnoreNew,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PeriodicInstallationAfterLogonUntilDone,PT15M,,,,P1D,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,ReconcileLanguageResources,C:\Windows\System32\Tasks\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources,,http://schemas.microsoft.com/windows/2004/02/mit/task,InteractiveUsers,{D0582E3B-3126-4CAA-9155-AC37C912A489},,,,,,,InteractiveUsers,S-1-5-4,,,,"$(@%SystemRoot%\system32\LanguageOverlayServer.dll,-102)",,"$(@%SystemRoot%\system32\LanguageOverlayServer.dll,-103)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;IU),"$(@%SystemRoot%\system32\LanguageOverlayServer.dll,-102)",\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources,,,,true,,,PT1H,,,false,true,,,,,Queue,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT2H,,,,P1D,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12 18:59:30,Uninstallation,C:\Windows\System32\Tasks\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{6F58F65F-EC0E-4ACA-99FE-FC5A1A25E4BE},Uninstall,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-600)",,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-603)",D:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-601)",\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,,,,true,,false,PT1H,,,false,true,,P4D,,P3D,IgnoreNew,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,TempSignedLicenseExchange,C:\Windows\System32\Tasks\Microsoft\Windows\License Manager\TempSignedLicenseExchange,,http://schemas.microsoft.com/windows/2004/02/mit/task,AllUsers,{77646A68-AD14-4D53-897D-7BE4DDE5F929},,,,,,,AllUsers,S-1-5-4,,HighestAvailable,,"$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-600)",,"$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-602)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;GRGX;;;SU),"$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-601)",\Microsoft\Windows\License Manager\TempSignedLicenseExchange,1.0,,,false,,,,true,,false,true,,P7D,,P1D,IgnoreNew,,,,true,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,Notifications,C:\Windows\System32\Tasks\Microsoft\Windows\Location\Notifications,,http://schemas.microsoft.com/windows/2004/02/mit/task,Creator,,,,,,%windir%\System32\LocationNotificationWindows.exe,,Creator,S-1-5-11,,,,,,"$(@%systemRoot%\system32\LocationNotificationWindows.exe,-102)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),,Microsoft\Windows\Location\Notifications,1.3,,,false,,,PT0S,,,false,true,,,,,Parallel,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,,,7508BCA321089541
2023-03-06 21:17:22,WindowsActionDialog,C:\Windows\System32\Tasks\Microsoft\Windows\Location\WindowsActionDialog,,http://schemas.microsoft.com/windows/2004/02/mit/task,Creator,,,,,,%windir%\System32\WindowsActionDialog.exe,,Creator,S-1-5-11,,,,,,"$(@%systemRoot%\System32\WindowsActionDialog.exe,-102)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),,Microsoft\Windows\Location\WindowsActionDialog,1.3,,,false,,,PT0S,,,false,true,,,,,Parallel,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7548BCA321089541
2023-03-06 21:17:22,WinSAT,C:\Windows\System32\Tasks\Microsoft\Windows\Maintenance\WinSAT,,http://schemas.microsoft.com/windows/2004/02/mit/task,$creator,{A9A33436-678B-4C9C-A211-7CC38785E79D},,,,,,,$creator,S-1-5-32-544,,HighestAvailable,,"$(@%systemroot%\system32\winsatapi.dll,-112)",2008-02-25T19:15:00,"$(@%systemroot%\system32\winsatapi.dll,-114)",D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS),"$(@%systemroot%\system32\winsatapi.dll,-113)",Microsoft\Windows\Maintenance\WinSAT,,,,true,,,PT30M,,,false,true,,P1M,true,P7D,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,DetectHardwareChange,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Autopilot\DetectHardwareChange,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{62B2DD2C-F129-42EE-BF59-55D3FD21C215},DetectHardwareChange,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%SystemRoot%\system32\Autopilot.dll,-600)",,"$(@%SystemRoot%\system32\Autopilot.dll,-602)",,"$(@%SystemRoot%\system32\Autopilot.dll,-601)",\Microsoft\Windows\Management\Autopilot\DetectHardwareChange,,,,false,,false,,,,false,true,,,,,IgnoreNew,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7534BCA3201D8741'}, {'ns0:StateName': '7540BCA3201D8741'}]",,,,,,
2023-03-06 21:17:20,RemediateHardwareChange,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Autopilot\RemediateHardwareChange,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{62B2DD2C-F129-42EE-BF59-55D3FD21C215},RemediateHardwareChange,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%SystemRoot%\system32\Autopilot.dll,-600)",,"$(@%SystemRoot%\system32\Autopilot.dll,-603)",,"$(@%SystemRoot%\system32\Autopilot.dll,-601)",\Microsoft\Windows\Management\Autopilot\RemediateHardwareChange,,,,false,,false,,,,false,true,,,,,IgnoreNew,,,,,true,,false,true,,,,,PT1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,Cellular,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\Cellular,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,/turn 7 /source CellStateChangeTask,%windir%\system32\ProvTool.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Management\Provisioning\Cellular,,false,false,false,,,,true,,false,true,,,,,Queue,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518BCA33A19870F
2023-03-06 21:17:20,Logon,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\Logon,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,/turn 5 /source LogonIdleTask,%windir%\system32\ProvTool.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Management\Provisioning\Logon,,false,false,false,,,,,,false,true,,,,,StopExisting,9,,,true,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:19:09,MdmDiagnosticsCleanup,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\MdmDiagnosticsCleanup,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,/clean,%windir%\system32\MdmDiagnosticsTool.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),,\Microsoft\Windows\Management\Provisioning\MdmDiagnosticsCleanup,,false,,false,,false,,true,,false,true,,,,,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,Retry,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\Retry,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,/turn 5 /source ProvRetryTask,%windir%\system32\ProvTool.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Management\Provisioning\Retry,,false,false,false,,false,,,,false,true,,,,,Queue,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,RunOnReboot,C:\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\RunOnReboot,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,/turn 5 /source ContinueSessionTask,%windir%\system32\ProvTool.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Management\Provisioning\RunOnReboot,,false,false,false,,false,,,,false,true,,,,,Queue,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,MapsToastTask,C:\Windows\System32\Tasks\Microsoft\Windows\Maps\MapsToastTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{9885AEF2-BD9F-41E0-B15E-B3141395E803},$(Arg0);$(Arg1);$(Arg2);$(Arg3);$(Arg4);$(Arg5);$(Arg6);$(Arg7),,,,,,Users,S-1-5-4,,,,"$(@%SystemRoot%\system32\mapstoasttask.dll,-600)",2014-11-05T00:00:00,"$(@%SystemRoot%\system32\mapstoasttask.dll,-602)",D:(A;;0x111FFFFF;;;SY)(A;;0x111FFFFF;;;BA)(A;;0x111FFFFF;;;S-1-5-80-3028837079-3186095147-955107200-3701964851-1150726376)(A;;FRFX;;;AU),,\Microsoft\Windows\Maps\MapsToastTask,,,,false,,,PT5S,true,,false,false,,,,,Queue,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,MapsUpdateTask,C:\Windows\System32\Tasks\Microsoft\Windows\Maps\MapsUpdateTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,NetworkService,{B9033E87-33CF-4D77-BC9B-895AFBBA72E4},,,,,,,NetworkService,,,,S-1-5-20,"$(@%SystemRoot%\system32\mapsupdatetask.dll,-600)",2014-11-05T00:00:00,"$(@%SystemRoot%\system32\mapsupdatetask.dll,-602)",D:(A;;0x111FFFFF;;;SY)(A;;0x111FFFFF;;;BA)(A;;0x111FFFFF;;;S-1-5-80-3028837079-3186095147-955107200-3701964851-1150726376)(A;;FRFX;;;NS)(A;;FRFX;;;AU),,\Microsoft\Windows\Maps\MapsUpdateTask,,,,true,,false,PT40S,,,false,true,,,,,IgnoreNew,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT2H,P1D,,2014-10-21T00:00:00,,,,,,,
2024-03-13 06:30:56,ProcessMemoryDiagnosticEvents,C:\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalAdmin,{8168e74a-b39f-46d8-adcd-7bed477b80a3},Event,,,,,,LocalAdmin,S-1-5-32-544,,HighestAvailable,,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-600)",,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-603)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU),"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-601)",\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents,1.0,false,true,true,,true,PT2H,true,,true,true,,,,,IgnoreNew,,,,true,,true,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:Enabled': 'true', 'ns0:Subscription': '<QueryList><Query Id=""0"" Path=""System""><Select Path=""System"">*[System[Provider[@Name=\'Microsoft-Windows-WER-SystemErrorReporting\'] and (EventID=1000 or EventID=1001 or EventID=1006)]]</Select></Query></QueryList>'}, {'ns0:Enabled': 'true', 'ns0:Subscription': '<QueryList><Query Id=""0"" Path=""Application""><Select Path=""Application"">*[System[Provider[@Name=\'Application Error\'] and EventID=1000]] and *[EventData[Data[1]=\'svchost.exe_SysMain\' and Data[7]=\'c000003f\']]</Select></Query></QueryList>'}, {'ns0:Enabled': 'true', 'ns0:Subscription': '<QueryList><Query Id=""0"" Path=""System""><Select Path=""System"">*[System[Provider[@Name=\'Application Popup\'] and EventID=1801]]</Select></Query></QueryList>'}, {'ns0:Enabled': 'true', 'ns0:Subscription': '<QueryList><Query Id=""0"" Path=""Microsoft-Windows-Kernel-StoreMgr/Operational""><Select Path=""Microsoft-Windows-Kernel-StoreMgr/Operational"">*[System[Provider[@Name=\'Microsoft-Windows-Kernel-StoreMgr\'] and EventID=6]]</Select></Query></QueryList>'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 06:30:56,RunFullMemoryDiagnostic,C:\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalAdmin,{8168e74a-b39f-46d8-adcd-7bed477b80a3},Time,,,,,,LocalAdmin,S-1-5-32-544,,HighestAvailable,,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-600)",,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-602)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-601)",\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,1.0,false,true,true,,false,PT2H,true,,true,true,,P2M,false,P1M,IgnoreNew,,,,true,,true,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,LPRemove,C:\Windows\System32\Tasks\Microsoft\Windows\MUI\LPRemove,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%windir%\system32\lpremove.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemRoot%\System32\lpremove.exe,-100)",,"$(@%systemRoot%\System32\lpremove.exe,-101)",,"$(@%systemRoot%\System32\lpremove.exe,-100)",Microsoft\Windows\MUI\LPRemove,,false,,true,,,PT9H,,,false,true,,P4D,,P3D,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,SystemSoundsService,C:\Windows\System32\Tasks\Microsoft\Windows\Multimedia\SystemSoundsService,,http://schemas.microsoft.com/windows/2004/02/mit/task,Group,{2DEA658F-54C1-4227-AF9B-260AB5FC3543},,,,,,,Group,S-1-5-32-545,,,,,2005-06-23T13:48:00-08:00,"$(@%systemRoot%\System32\PlaySndSrv.Dll,-105)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU),"$(@%systemRoot%\System32\PlaySndSrv.Dll,-106)",Microsoft\Windows\Multimedia\SystemSoundsService,,,,false,,,PT0S,,,false,true,,,,,Parallel,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,GatherNetworkInfo,C:\Windows\System32\Tasks\Microsoft\Windows\NetTrace\GatherNetworkInfo,,http://schemas.microsoft.com/windows/2004/02/mit/task,AnyUser,,,,,,%windir%\system32\gatherNetworkInfo.vbs,$(Arg1),AnyUser,S-1-5-32-545,,HighestAvailable,,"$(@%SystemRoot%\system32\nettrace.dll,-6911)",,"$(@%SystemRoot%\system32\nettrace.dll,-6912)",,"$(@%SystemRoot%\system32\nettrace.dll,-6910)",\Microsoft\Windows\NetTrace\GatherNetworkInfo,,,,false,,,,,,false,true,,,,,Parallel,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,WiFiTask,C:\Windows\System32\Tasks\Microsoft\Windows\NlaSvc\WiFiTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,,,,,nla,%SystemRoot%\System32\WiFiTask.exe,,Users,S-1-5-4,,,,"$(@%SystemRoot%\system32\wifitask.exe,-1)",,"$(@%SystemRoot%\system32\wifitask.exe,-2)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;BU)(A;;FA;;;S-1-5-80-3635958274-2059881490-2225992882-984577281-633327304),,\Microsoft\Windows\NlaSvc\WiFiTask,,,false,false,,,PT10M,true,,false,false,,,,,Queue,6,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518BCA323028741
